"Date","Returns","Sigma_GARCH","Residuals_garch","Parkinson"
"2018-05-25",-0.0140423571209546,0.00394432223292468,-0.223590743395978,0.00223455518747213
"2018-05-28",-0.157776774793094,0.00337108796113024,-2.71742791136701,0.00581777578160732
"2018-05-29",0.132199933004529,0.00612919930122586,1.68861002531935,0.00356601748875139
"2018-05-30",-0.0167193027378602,0.00747110850726104,-0.193430805200886,0.0033700487944969
"2018-06-01",-0.160846740094064,0.00634166996955678,-2.01980966008354,0.0286399809390515
"2018-06-04",0.0813746458418027,0.00875049436821615,0.86990698212663,0.000417401229382922
"2018-06-05",-0.0551135947326941,0.00824722769115884,-0.606882683883537,0.00178747322975793
"2018-06-06",-0.0157961972112198,0.00735474929578742,-0.18419108682886,0.000893762093362993
"2018-06-07",-0.0355288225508111,0.00624008112746313,-0.449765042059471,0.00226045984268379
"2018-06-08",-0.0328955813784595,0.0054374558429193,-0.446107674651178,0.00188803556287048
"2018-06-11",0.0104371462840855,0.00474023717507959,0.151593902958552,0.000677173865616741
"2018-06-12",0.0032393938198045,0.00402746743076967,0.051044356217116,0.000292186103334702
"2018-06-13",-0.0189362497996541,0.00341637889623974,-0.323974597344941,0.000911635178897774
"2018-06-14",-0.00462504953890431,0.00294919112137048,-0.0851657411002189,0.000385255640117009
"2018-06-15",-0.00864654538450933,0.00251288746984045,-0.172486895242276,0.000595354342336168
"2018-06-18",-0.0318995490187869,0.00215372906001875,-0.687367524074256,0.000254071275492008
"2018-06-19",0.0615167187286014,0.0019759736104537,1.38389325387957,0.00388656196623043
